prot	counter
A6NFY4-2	10
O95631	34
Q8NC67	31
Q8NC67-2	14
Q8NC67-3	32
P56730	50
Q8NFW8	29
Q8NFW8-2	15
Q96JN8	66
Q96JN8-2	65
Q9BYT8	39
Q9Y3R4	18
Q14494	23
Q14494-2	23
Q9Y4A8	19
P46087	42
P46087-2	42
P46087-3	30
P46087-4	43
C9JG80	36
F8W1W9	27
O75607	8
P06748	17
P06748-2	15
P06748-3	14
Q6W5P4	11
Q6W5P4-2	7
Q6W5P4-3	13
Q6W5P4-4	12
Q6W5P4-5	12
Q6W5P4-6	8
Q6W5P4-7	5
Q6W5P4-8	6
Q6W5P4-9	3
Q14916	16
Q14916-2	13
O95436	27
O95436-2	27
Q8N130	21
O00476	12
O00476-2	12
Q15406	27
Q15406-2	27
Q15406-3	27
Q15406-4	27
Q15406-5	27
Q9NQ35	14
P46459	51
P46459-2	43
Q9NY59	29
Q9NY59-2	30
Q9NXE4	43
Q9NXE4-2	43
Q9NXE4-3	38
Q9NXE4-4	47
Q9NXE4-5	21
Q9NXE4-6	41
Q9NXE4-7	32
Q9NXE4-8	36
Q9NXE4-9	30
Q9NXE4-10	31
Q3KNT7	9
Q3KNT7-2	7
Q3KNT7-3	11
Q86YG4	19
A6NNL0	37
A6NNL0-2	22
Q16620	40
Q16620-2	21
Q16620-3	21
Q16620-4	41
Q16620-5	22
Q16620-6	34
Q16620-7	10
Q69YL0	8
Q9UBB6	35
Q9UBB6-2	34
Q9UBB6-3	35
Q6PIU2	22
Q6PIU2-2	22
Q6PIU2-3	15
A8MVU1	24
P14598	26
P14598-2	18
Q15080	27
Q15080-3	20
P16333	20
P16333-2	17
P55160	63
P55160-2	58
Q8NFF2	16
Q8NFF2-2	12
Q8NFF2-3	17
Q8NFF2-4	10
Q5T1S8	3
Q15596	55
Q14686	51
O75376	131
O75376-2	124
O75376-3	42
Q9Y618	136
Q9Y618-2	34
Q9Y618-3	136
Q9Y618-4	135
Q9Y618-5	135
Q9NV92	14
Q6P4R8	62
Q6P4R8-2	60
Q6P4R8-3	62
Q9UJF2	76
Q9UJF2-2	81
Q9Y4Z2	7
P0CG21	4
Q15599	19
Q15599-2	18
Q15599-3	13
Q5HYW2	34
Q6T4R5	81
Q6T4R5-2	79
Q6T4R5-3	74
Q6T4R5-4	73
Q9BZQ8	41
Q86XR2	38
Q86XR2-2	36
Q86XR2-3	37
Q86XR2-4	35
Q86XR2-5	34
Q86XR2-6	20
Q86XR2-7	36
Q8IY84	29
Q92982	4
Q9Y221	11
Q9Y221-2	10
Q6NVV3	11
Q0D2K0	19
Q0D2K0-2	18
Q86WB0	29
Q86WB0-2	26
Q86WB0-3	24
Q6KC79	159
Q6KC79-2	151
Q6KC79-3	55
Q9Y2I1	69
Q9Y2I1-2	46
Q9Y2I1-3	27
Q9Y2I1-4	23
Q9HAS0	26
P25103	12
P25103-3	7
Q8N8D7	4
Q8N5F7	18
Q969F2	28
Q969F2-2	21
P26717	12
O95096	16
Q9NVX2	28
Q9NVX2-2	11
Q7RTR2	68
Q7RTR2-2	71
Q7RTR2-3	50
Q7RTR2-4	66
Q96P20	60
Q96P20-2	56
Q96P20-3	46
Q96P20-4	59
Q96P20-5	57
Q96P20-6	59
P28336	18
Q8TCU5	56
O00712	19
O00712-2	9
O00712-4	22
O00712-5	21
O00712-6	13
Q16649	30
Q96E22	16
P01138	15
Q96IV0	39
Q96IV0-2	37
Q96IV0-3	33
Q96IV0-4	8
Q96IV0-5	38
Q9NPE2	21
Q9NPE2-3	7
Q9NQR4	21
Q8IVV8	4
P26718	9
Q17RQ9	37
Q15270	11
Q8TAU0	13
O15522	12
P78367	14
Q8N0W4	28
Q8N0W4-2	30
Q9UBE8	25
P59044	48
P59044-2	48
O60391	42
Q12879	69
Q12879-2	59
Q9HB89	14
Q9GZQ4	13
Q13423	48
Q9H6R4	50
Q9H6R4-2	45
Q9H6R4-3	26
Q9H6R4-4	50
Q9UNW9	21
A6NHN6	27
O15118	47
O15118-2	35
Q9GZQ6	13
Q9UND3	18
Q6UXI9	32
Q6UXI9-2	27
Q6UXI9-3	32
Q6UXI9-4	29
Q6UXI9-5	29
Q6UXI9-6	33
Q15466	8
Q9Y5X4	23
Q9Y5X4-2	18
O00482	29
O00482-2	25
O00482-3	21
O00482-4	23
Q86VF7	129
Q86VF7-2	129
Q86VF7-3	126
Q86VF7-4	126
Q13952	16
Q13952-2	10
Q13952-3	13
Q13952-4	7
Q13952-5	12
Q13952-6	10
Q13952-7	10
Q8NBF2	29
Q8NBF2-2	14
Q9NX24	5
Q92542	31
Q92542-2	30
P14543	49
P14543-2	47
Q9GZT8	22
Q9GZT8-2	19
Q9GZT8-3	18
Q8N8Q9	12
Q8N8Q9-2	11
O43908	9
Q9UD57	13
Q9C056	14
Q9NPP4	61
Q9NPP4-2	26
Q9NPP4-3	10
Q9NPP4-4	7
Q96D46	27
Q8NCW5	16
Q8NCW5-2	10
Q8NC60	38
O60393	26
O60393-2	25
Q9Y3T9	33
Q8WTT2	41
Q9BVI4	30
Q9HC29	50
Q9HC29-2	49
Q9HC29-3	11
O00567	35
Q9Y2X3	29
P29474	65
P29474-2	28
P29474-3	30
Q9Y5S8	27
Q9Y5S8-2	7
Q9Y5S8-3	24
Q9NPH5	23
Q9NPH5-2	18
Q9NPH5-3	16
Q9NPH5-4	16
Q9NPH5-5	8
Q9NPH5-6	23
Q9NPH5-7	4
Q9NPH5-8	21
Q9NPH5-9	21
Q96PH1	42
Q96PH1-3	42
Q96PH1-4	41
Q96PH1-2	41
Q96PH1-5	30
Q96PH1-6	41
Q8NFA2	25
Q8NFA2-2	25
Q8NFA2-3	25
Q8NFA2-4	25
P61580	5
Q9ULW6	28
Q9ULW6-2	20
A6NFF2	4
Q9NZP6	40
Q8IXF0	39
Q8IXF0-2	37
Q8IXF0-3	39
Q8IXF0-4	36
Q8IXF0-5	2
Q8IXF0-6	9
P61916	10
P61916-2	8
Q9UHC9	47
Q9UHC9-2	46
Q9UHC9-3	24
Q9UHC9-4	45
Q9NQX5	14
F8WFD2	18
A8MRT5	37
Q9BXD5	17
Q9BXD5-2	20
Q9BXD5-3	13
Q9BXD5-4	12
Q9BXD5-5	3
Q9BS92	17
P47972	27
Q9HCQ7	9
Q9HCQ7-2	8
P50391	9
P01303	5
P15559	13
P15559-2	14
P15559-3	12
P16083	15
O96000	11
O96000-2	11
O00217	15
P29120	38
P29120-2	38
Q9NQS3	20
Q9NQS3-2	12
Q9NQS3-3	23
Q96NY8	31
Q96NY8-2	13
P46934	70
P46934-2	70
P46934-3	65
P46934-4	48
P01178	7
Q92686	3
Q9BR09	13
O94856	69
O94856-2	36
O94856-3	65
O94856-4	56
O94856-5	69
O94856-6	67
O94856-7	65
O94856-8	65
O94856-9	60
O94856-10	63
O94856-11	67
O94856-12	56
O94856-13	68
P07197	55
P07197-2	31
P25208	4
Q9H9Q4	8
Q9H9Q4-2	11
Q9BSH3	15
Q9BSH3-2	12
O60551	31
Q96MY1	16
Q96MY1-2	15
Q14978	45
Q14978-2	47
Q14978-3	45
Q15233	25
Q15233-2	22
P78316	47
P78316-2	45
Q9NZM5	19
P55209	14
P55209-2	13
P55209-3	10
P61583	5
Q9H841	9
Q9H841-2	10
Q99743	31
O60500	53
O60500-2	52
Q7Z494	71
Q7Z494-2	39
Q7Z494-3	28
Q7Z494-4	7
Q7Z494-5	11
Q7Z494-6	33
Q7Z494-7	8
O75161	75
O75161-2	42
P19404	17
Q7Z6G3	24
Q7Z6G3-2	19
Q6ZWH5	65
Q6ZWH5-2	43
Q6ZWH5-3	13
Q6ZWH5-4	44
Q6ZWH5-5	23
Q6ZWH5-6	23
Q6ZWH5-7	20
Q86SG6	26
Q8WX92	35
O60524	61
O60524-2	14
O60524-3	60
O60524-4	59
O60524-5	58
Q9Y6K9	28
Q9Y6K9-2	32
Q9Y6K9-3	17
Q6NW34	38
Q6NW34-2	32
P08473	42
P48681	98
O00634	32
Q8WTR8	29
Q8WTR8-2	20
Q8TDF5	28
Q8TDF5-1	13
Q8TDF5-2	29
Q16236	18
Q16236-2	18
Q16236-3	18
Q12968	35
Q12968-2	33
Q12968-3	32
Q12968-4	34
Q12968-5	31
Q12968-6	32
Q8NET5	13
Q86UQ8	8
Q86UQ8-2	2
P12036	51
P12036-2	51
P07196	40
Q9Y697	25
Q9Y697-2	25
Q9Y697-3	21
Q6ZNB6	56
Q6ZNB6-2	44
Q6VVB1	15
Q86UT5	35
Q86UT5-2	33
Q86UT5-3	31
Q86UT5-4	24
Q86UT5-5	16
Q9Y2I6	84
Q9Y2I6-2	62
Q8N4C6	126
Q8N4C6-2	124
Q8N4C6-10	129
Q8N4C6-4	123
Q8N4C6-5	129
Q8N4C6-6	76
Q8N4C6-7	131
Q8N4C6-9	126
Q8N4C6-11	82
O75323	19
O75323-2	16
P21452	9
P29371	14
Q4KMZ8	5
Q4KMZ8-3	6
Q07444	14
Q07444-2	17
O15226	46
O15226-2	47
P78426	16
O15399	58
Q05586	57
Q05586-2	52
Q05586-3	55
Q05586-4	54
Q05586-5	58
Q05586-6	55
Q05586-7	53
Q9C002	6
P30419	25
P30419-2	23
P48645	6
P29475	86
P29475-2	84
P29475-3	68
P29475-4	23
P29475-5	88
Q9NXX6	22
Q9NXX6-2	17
P42857	10
P42857-2	8
Q9Y328	7
P03897	3
Q9NRX3	6
Q9H093	29
Q8TB37	20
Q8TB37-2	13
Q02818	30
P80303	24
P80303-2	24
Q14249	21
P19338	44
Q9BQG2	27
A6NF83	5
Q149M9	94
Q149M9-2	6
Q149M9-3	84
Q9H1B4	23
Q9H1B4-2	21
Q9H1B4-3	11
Q9H1B4-4	17
Q9H1B4-5	17
Q9H1B4-6	21
Q6UWF7	30
Q6UWF7-2	18
O95156	12
Q6NXP6	17
Q6NXP6-2	10
A6NGY5	11
Q8NGK1	9
Q8NH63	11
Q9H342	4
Q8NGJ8	3
Q9H2C8	12
A6NMU1	6
Q96RD2	11
Q9H346	10
Q8NH55	10
Q8NGJ2	8
Q8NH67	7
Q8NGK4	8
Q8NGH7	6
Q8NGI2	13
Q8NGF1	12
P0C7T3	10
A6NJZ3	9
A6NL08	7
P29728	38
P29728-2	35
P29728-3	9
Q9BR26	24
Q3SX64	13
Q3SX64-2	12
A1E959	4
P11182	28
Q9BQT8	18
Q9BQT8-2	18
Q5SWX8	25
Q5SWX8-2	23
Q5SWX8-3	20
Q5SWX8-4	23
O15294	49
O15294-2	41
O15294-3	48
O15294-4	32
Q9BPW8	18
Q86X76	19
Q86X76-2	16
Q86X76-3	16
Q86X76-4	18
Q86X76-5	13
P26715	13
P26715-2	12
Q99801	15
Q99801-2	13
Q99801-3	11
Q99801-4	12
Q99801-5	13
Q8IW45	18
Q8IW45-2	21
Q8IW45-3	7
Q8IW45-4	14
Q96S42	16
Q9BSC4	36
Q9BSC4-2	33
Q9BSC4-3	9
Q9BSC4-4	34
Q9H8H0	42
Q9H8H0-2	11
O60936	8
O60936-1	15
O60936-3	12
Q86U38	36
Q86U38-2	30
P46531	80
Q9UM47	92
A6NJU9	37
P48146	4
Q9BY65	4
Q9Y5X5	22
Q9Y5X5-2	16
Q9Y5X5-3	17
Q9Y5X5-4	7
Q92617	35
Q92617-2	29
Q92617-3	28
Q92617-4	14
Q92617-5	34
Q92617-6	34
Q8WTW4	24
Q8WTW4-2	11
Q9UFN0	17
Q06495	26
Q06495-2	17
Q15818	26
O95502	21
Q15761	17
Q99463	8
P51843	29
P51843-2	27
Q14995	29
O75469	27
O75469-2	26
O75469-3	29
O75469-4	25
O75469-5	24
O75469-6	27
O75469-7	28
Q68D85	23
P43354	21
P43354-2	22
Q99748	11
Q9Y4C0	78
Q9Y4C0-3	53
Q9Y4C0-4	68
P52948	77
P52948-2	75
P52948-3	28
P52948-4	28
P52948-5	77
P52948-6	75
A1L443	32
Q96CW9	28
Q96CW9-2	21
P03901	1
Q5VZ03	10
Q5VZ03-3	9
Q9GZU5	26
Q8NGC3	11
Q8NGN3	5
Q8NGN6	7
Q9Y4A9	10
Q8NGA5	8
P30954	11
Q8NG94	7
Q8NGC7	7
B2RN74	7
P0DN82	7
Q9UGF7	5
Q8NGS6	11
P0DN81	12
Q8NGV5	4
Q8NG92	8
Q96R54	6
Q8NHC7	8
Q8NHC6	5
Q8NHA4	9
A6NM03	9
Q8NG84	10
Q8NGZ9	9
Q8NG77	11
Q8NGL6	9
A6NMZ5	5
Q8NGA8	6
Q8NGJ7	9
Q8NH64	12
Q9Y5P0	9
Q9H340	13
Q8NH61	9
Q9H343	8
Q9H341	7
Q8NGJ9	8
Q9H2C5	7
Q8NGK2	9
Q8NGJ3	6
Q8NGH9	9
Q96RD3	9
Q8NGK6	5
Q8NH60	9
Q8NGH6	11
Q8NH57	8
Q6IF63	6
Q8NGH5	9
Q8NGI1	12
A6NM76	7
P54368	15
Q16633	3
Q9NPH6	11
Q9NPH6-2	6
Q9NPH6-3	0
O15243	4
Q96MF7	13
Q9UNZ2	23
Q9UNZ2-4	22
Q9UNZ2-5	23
Q9UNZ2-6	17
Q9UH64	6
Q9H0G5	30
Q08J23	48
Q08J23-2	46
Q08J23-3	34
Q8TEA1	28
Q8TCD5	12
Q8TCD5-2	7
Q96AB6	23
Q96HA8	12
Q96HA8-2	8
Q96EP9	8
P61970	8
Q9BV86	11
Q9BV86-2	8
Q8IVF1	38
Q8IVF1-2	23
Q5VZR2	32
Q5VZR2-2	17
P57740	55
P57740-2	51
P57740-3	42
Q92621	101
O60285	34
O60285-2	12
Q9Y5A7	35
Q9Y5A7-2	33
Q9H1E3	12
Q9H1E3-2	10
O95848	12
Q9NV35	12
Q8WVJ2	7
Q9Y266	23
Q9BZD4	30
Q9UHK0	23
Q14980	142
Q14980-2	141
Q14980-3	121
Q14980-4	120
Q14980-5	65
Q8NFH4	16
Q8NFH5	13
Q8NFH5-2	13
Q8NFH5-3	10
Q7Z3B4	28
Q7Z3B4-2	21
Q7Z3B4-3	28
O15381	50
O15381-2	45
O15381-3	39
O15381-4	36
O15381-5	45
Q9UBU9	35
Q9UBU9-2	24
Q96CM4	13
Q6DKJ4	23
Q6DKJ4-2	11
Q6DKJ4-3	18
Q96DL1	29
Q96DL1-3	16
Q969Y0	30
Q9UKK6	6
Q9P242	36
Q9P242-2	10
Q9P242-3	9
Q9H207	9
Q8NH08	12
Q8NH19	6
Q8NH80	8
Q8NH81	8
Q8NGN5	9
O60404	8
P0C629	9
Q8NGX5	10
Q8NGQ4	6
Q8NGX3	10
Q8NGF6	3
Q8NGC1	9
Q8NH07	6
Q8NGX0	8
P58182	6
Q8NGS9	9
Q8NGS8	11
Q8NGT2	11
Q9UGF5	9
Q8NGX2	10
Q6IF82	6
Q8NGB8	7
Q8NGJ6	10
Q9Y5P1	10
Q9H339	9
Q8TCB6	13
Q8NH53	6
Q8NH56	11
P0C646	10
Q8NH54	9
Q8NGH8	11
P0C628	10
Q8NH90	5
P0C617	7
A6NDH6	10
A6NCV1	8
Q6IF36	4
Q86UD1	12
Q96P11	26
Q96P11-2	30
Q96P11-3	17
Q96P11-4	29
Q96P11-5	25
Q6ZSK4	6
P78549	19
P78549-2	19
P78549-3	18
P49790	61
P49790-2	59
P49790-3	64
Q12769	64
Q12769-2	13
Q12769-3	20
Q5SRE5	83
Q5SRE5-2	75
P03886	6
P35658	68
P35658-2	67
P35658-3	68
P35658-4	67
P35658-5	74
P53384	13
P53384-2	13
Q86X67	21
Q86X67-2	19
Q86X67-3	14
Q86X67-4	17
P0C025	19
Q9BRQ3	12
Q9BRQ3-2	12
Q9BRQ3-3	12
Q96RS6	34
Q96RS6-2	32
Q96RS6-3	31
Q8IVD9	26
Q9NZJ9	9
Q9NZJ9-2	9
Q9NZJ9-3	6
P49757	25
P49757-2	23
P49757-3	25
P49757-4	23
P49757-5	19
P49757-6	19
P49757-7	20
P49757-8	20
P49757-9	11
Q9ULI1	101
Q8TAK6	11
Q7RTU3	12
Q9NZG7	6
Q5VXU1	6
Q5VXU1-2	4
Q5VXU1-3	5
Q5M9Q1	17
Q969G9	30
Q7RTR0	56
Q7RTR0-2	55
Q86UT6	49
Q86UT6-2	43
Q13287	22
Q9BZQ4	17
Q9BZQ4-2	15
Q9Y239	52
Q9Y239-2	11
Q9UGY1	10
Q76FK4	71
Q76FK4-2	67
Q76FK4-4	72
Q5SY16	24
Q04721	83
Q99466	59
Q99466-2	27
Q99466-3	7
A8MTQ0	8
Q6P988	23
P51513	24
P51513-2	13
P51513-3	22
P51513-4	24
P51513-5	22
Q99733	19
Q99733-2	20
P61581	5
Q99742	23
Q99742-2	10
P48145	10
Q8NG41	6
E9PJI5	18
E9PJ23	27
Q86SE8	8
Q86SE8-2	6
Q14994	17
Q14994-2	17
Q14994-3	16
Q14994-4	15
Q14994-5	16
Q14994-6	15
Q14994-7	16
Q14994-8	16
Q14994-9	17
Q14994-10	16
Q14994-11	16
Q14994-12	18
Q14994-13	17
Q14994-15	17
Q14994-16	16
P13056	30
P13056-2	20
P13056-3	21
Q8N912	9
O14511	49
O14511-2	49
O14511-3	50
O14511-4	50
O14511-5	24
O14511-6	24
O14511-7	35
O14511-8	35
Q8WWG1	6
Q9BQI9	16
Q9BQI9-2	15
Q9NPI5	11
Q9NPI5-3	12
Q7Z2Y5	83
Q7Z2Y5-2	61
Q7Z2Y5-3	15
O60462	51
O60462-2	49
O60462-3	50
O60462-4	50
O60462-5	51
O60462-6	33
Q9HDB5	27
Q9HDB5-2	19
Q9HDB5-3	18
Q9HDB5-4	19
Q9Y6Y0	31
O95897	21
Q9BZE4	41
Q9BZE4-2	36
Q9BZE4-3	31
Q5C9Z4	56
Q9NPE3	4
Q9Y314	18
P48745	22
E5RHQ5	38
O15259	40
O15259-2	37
O15259-3	33
O15259-4	40
E9PIF3	21
P20393	28
P55055	18
P55055-2	14
P49116	33
P49116-2	34
P10588	19
P56975	39
P56975-2	39
P56975-3	35
P56975-4	37
P48552	65
Q9NWW6	9
Q9NWW6-2	9
P54845	6
P54845-2	4
O96028	76
O96028-2	37
O96028-3	42
O96028-4	31
O96028-5	41
O96028-6	33
O96028-7	18
Q15738	25
Q9H649	21
Q7Z3S9	9
Q7Z3S9-2	8
Q7Z3S9-3	9
Q9H857	30
Q9H857-2	31
Q9H857-3	28
Q9H857-4	21
Q5PT55	20
Q0GE19	8
Q0GE19-2	8
Q0GE19-3	8
Q0GE19-4	3
Q0GE19-5	5
Q0GE19-6	1
Q0GE19-7	3
P20783	18
P20783-2	19
Q9Y2I2	25
Q9Y2I2-2	19
Q9Y2I2-1	19
Q9Y2I2-4	23
Q9Y2I2-5	22
Q9Y2I2-6	22
Q9P121	20
Q9P121-2	18
Q9P121-3	19
Q9P121-4	22
P04629	33
P04629-2	33
P04629-3	36
P04629-4	27
P03905	9
Q13823	40
Q15155	69
P69849	69
Q9Y3C1	11
Q9Y3C1-2	16
Q9Y3C1-3	17
Q8IVI9	32
Q8IVI9-2	29
Q8IVI9-3	26
Q8IVI9-4	35
Q99457	25
P61582	5
Q8IUM7	16
Q8IUM7-3	6
Q14207	64
O15130	4
O15130-2	6
E9PKD4	18
E9PKD4-2	12
E9PQR5	27
Q12980	29
P0C0P6	5
O00624	9
O00624-2	9
O00624-3	10
Q9Y639	22
Q9Y639-1	14
Q9Y639-3	14
Q9Y639-4	19
Q9Y639-5	22
Q8N729	14
P49146	13
Q16612	3
Q16612-2	3
Q496H8	7
Q9NPD7	5
Q96CB9	16
Q96CB9-2	8
Q96CB9-3	6
Q96CB9-4	13
Q8NE18	41
Q8NE18-2	25
Q8NE18-3	14
Q86UY8	30
Q86UY8-2	26
Q12908	7
Q14973	11
O95665	15
Q16288	37
Q16288-2	18
Q16288-3	37
Q16288-4	37
Q16288-5	37
O75694	63
O75694-2	62
P03891	6
Q13219	69
Q460N5	123
Q460N5-1	118
Q460N5-3	104
Q460N5-4	118
Q460N5-5	49
P25116	15
Q8TEW8	72
Q8TEW8-2	70
Q8TEW8-3	67
Q8TEW8-4	4
Q8TEW8-5	66
Q8TEW8-6	67
P57721	17
P57721-2	17
P57721-3	17
P57721-4	17
P57721-5	16
P05166	35
P05166-2	34
Q9NPG4	49
Q96JQ0	119
Q8N6Y1	34
Q6V1P9	121
Q6V1P9-4	54
Q9Y5H8	44
Q9Y5H8-2	37
Q9UN74	42
Q9UN74-2	33
Q9Y5H7	50
Q9Y5H7-2	41
Q9Y5H7-3	48
Q9UN73	48
Q9UN73-2	38
Q9UN73-3	39
Q9Y5H5	43
Q9Y5H5-2	36
Q9UN75	42
Q9UN75-2	33
Q9Y5E7	30
Q9Y5E4	32
Q9Y5E3	32
Q9Y5E2	35
Q9Y5E1	33
Q9UN67	35
Q9Y5F2	33
Q9Y5F2-2	19
Q9Y5F0	35
Q9H158	48
Q9H158-2	39
Q9Y5H4	29
Q9Y5H4-2	26
Q9Y5H0	38
Q9Y5H0-2	36
Q9Y5G7	40
Q9Y5G7-2	37
O60330	32
O60330-2	29
Q9Y5G1	41
Q9Y5G1-2	38
Q9Y5F6	33
Q9Y5F6-2	33
Q08174	44
Q08174-2	48
O95206	55
O95206-2	53
Q4G0U5	48
Q4G0U5-2	35
Q4G0U5-3	30
Q4G0U5-4	9
Q9NV79	22
Q9NV79-2	20
Q9NV79-3	10
P48539	4
P49585	27
Q13258	14
Q13258-2	9
Q15116	11
Q53EL6	26
Q53EL6-2	27
P01127	13
P01127-2	12
Q9GZP0	23
Q9GZP0-2	22
Q8N165	24
Q15118	32
Q15118-2	34
Q86YL7	2
Q86YL7-2	2
Q86YL7-3	7
Q86YL7-4	7
Q86YL7-5	3
Q86YL7-6	3
Q9H792	98
Q96HM7	22
Q96HM7-2	11
O00623	20
P56589	20
Q8IYB4	31
Q8IYB4-2	31
Q8IYB4-3	31
Q8IYB4-4	27
Q8IYB4-5	27
Q8IYB4-6	29
Q8IYB4-7	25
Q8IYB4-8	23
O15212	12
Q96HS1	19
Q96HS1-2	17
Q6P3X8	35
Q6P3X8-2	23
Q9H7Z7	26
O15173	12
O15173-2	14
Q96LB8	17
Q96LB8-2	17
P07585	21
P07585-2	15
P07585-3	13
P07585-4	9
P07585-5	5
Q9C0D0	35
Q9C0D0-2	27
Q8IZ21	42
Q8IZ21-2	42
Q8IZ21-3	43
Q8IZ21-4	7
Q9H814	19
P35232	18
P35232-2	10
Q86YI8	8
Q5T6S3	32
Q5T6S3-2	14
Q5T6S3-3	10
Q9UPP1	49
Q9UPP1-2	48
Q9UPP1-3	43
Q9UPP1-4	44
Q9UPP1-5	43
Q16816	28
Q16816-2	29
P15735	27
P15735-2	26
Q53GA4	10
Q8TCD6	11
Q9Y2B2	14
Q9Y2B2-2	9
Q9H3S5	19
Q9NQM4	9
Q9Y237	8
Q9Y237-2	10
Q9Y237-3	9
A0A0B4J2F0	2
P28069	13
P28069-2	13
Q9UKF7	22
Q9UKF7-2	19
Q6IQ23	74
Q6IQ23-2	74
Q6IQ23-3	48
Q9UF11	13
Q9UF11-2	12
Q9UF11-3	12
Q9UF11-4	11
Q96CS7	11
Q96CS7-2	20
Q96CS7-3	11
Q96CS7-4	11
Q96CS7-5	11
Q96CS7-6	11
P08F94	157
P08F94-2	128
Q9ULM0	75
Q9ULM0-2	18
Q6DJT9	22
Q6DJT9-2	16
P14923	44
O15120	14
O15120-2	12
Q63HM9	17
Q9Y3B1	13
Q9Y3B1-2	11
Q8IV08	21
Q96BZ4	24
Q8N2A8	18
O14737	10
O14737-2	9
P04085	11
P04085-2	11
O15530	31
O15530-2	29
O15530-3	30
O15530-4	22
O15530-5	24
Q8NCN5	46
Q8NCN5-2	13
Q29RF7	85
Q29RF7-3	39
Q9NTI5	88
Q9NTI5-2	88
Q9NTI5-3	32
Q9NTI5-4	8
Q9NTI5-5	8
Q9H1Q7	20
Q9H1Q7-2	18
Q9H1Q7-3	16
Q9H1Q7-4	9
Q9BRX2	26
Q9NZ42	6
Q8NDH3	18
Q8NDH3-2	14
Q8NDH3-3	15
Q8NDH3-4	19
Q8NDH3-5	17
P56645	53
P56645-2	53
O00628	12
O00628-2	12
P23219	30
P23219-2	30
P23219-3	31
P23219-4	26
P23219-5	32
P23219-6	31
P35354	32
P36871	37
P36871-2	37
P36871-3	24
Q6PCE3	36
Q9NXJ5	11
Q9NXJ5-2	8
A6NDG6	19
O00264	10
O00264-2	8
Q9BUL5	15
Q9BUL5-2	10
Q9BUL5-3	11
Q9BUL5-4	16
Q9BWX1	20
Q9BWX1-2	17
C9JFL3	1
Q9P1Y6	72
Q9P1Y6-2	67
Q9P1Y6-3	72
Q99453	10
P37287	28
P37287-2	18
P37287-3	15
Q14442	11
Q9BRB3	31
Q9BRB3-2	30
Q9BRB3-3	19
P22061	11
P22061-2	11
O75364	12
Q7Z3Z4	53
Q7Z3Z4-2	29
Q7Z3Z4-3	26
Q0ZLH3	24
Q9ULU4	73
Q9ULU4-2	37
Q9ULU4-3	60
Q9ULU4-4	47
Q9ULU4-5	71
Q9ULU4-6	61
Q9ULU4-7	75
Q9ULU4-8	69
Q9ULU4-9	72
Q9ULU4-10	74
Q9ULU4-11	74
Q9ULU4-12	72
Q9ULU4-13	73
Q9ULU4-14	69
Q9ULU4-15	66
Q9ULU4-16	70
Q9ULU4-17	65
Q9ULU4-18	68
Q9ULU4-19	76
Q9ULU4-20	72
Q9ULU4-21	68
Q9ULU4-22	70
Q9ULU4-23	66
P98161	163
P98161-2	163
P98161-3	163
Q14554	30
Q14554-2	18
Q8N807	35
Q15119	25
Q15119-2	17
Q16654	25
Q9NR12	26
Q9NR12-2	26
Q9NR12-3	9
Q9NR12-4	12
Q9NR12-5	9
Q9NR12-6	12
Q8NEN9	64
Q9HAT8	20
P01210	17
Q96RR1	44
Q96RR1-2	36
Q96RR1-3	33
P12955	25
P12955-2	22
P12955-3	22
Q5SV97	27
Q5SV97-2	5
Q5SV97-3	25
O00541	36
O00541-2	36
Q8N0Y7	15
Q8N414	25
P98160	171
Q96GW7	42
Q96GW7-2	29
P15428	15
P15428-2	11
P15428-3	6
P15428-4	10
P15428-5	13
O75594	11
P00439	30
Q96KR7	30
Q96KR7-2	30
Q96KR7-3	28
Q96KR7-4	33
O94880	38
O94880-2	37
O43189	33
O43189-2	26
Q8WV24	21
Q6NSJ2	36
Q6NSJ2-2	17
Q8N3S3	29
Q8N3S3-2	28
Q8N3S3-3	28
Q8N3S3-4	27
Q8N3S3-5	16
Q8N3S3-6	16
Q8N3S3-7	21
Q6UXB8	17
Q6UXB8-2	11
Q5UE93	44
Q92535	6
Q8TEQ8	47
Q8TEQ8-2	27
Q9H490	12
Q9H490-2	12
Q99497	13
P0C8F1	9
C9JE40	22
Q86U86	100
Q86U86-2	97
Q86U86-3	94
Q86U86-4	97
Q86U86-5	97
Q86U86-6	54
Q86U86-7	98
Q86U86-8	101
Q86U86-9	96
Q96AQ6	34
Q96AQ6-2	33
Q96AQ6-3	29
O95613	226
O95613-2	217
Q15113	22
P42785	21
P42785-2	22
P29122	50
P29122-2	51
P29122-3	22
P29122-4	33
P29122-5	31
P29122-6	27
P29122-7	51
P29122-8	52
Q96RV3	107
Q96RV3-2	44
Q96RV3-3	105
Q96RV3-4	106
Q9H6A9	90
Q9H6A9-2	41
Q9H6A9-3	42
Q63HM2	49
O75340	10
O75340-2	10
O75340-3	1
Q9BRP1	16
P54750	28
P54750-2	28
P54750-3	25
P54750-4	29
P54750-5	28
P54750-6	29
P54750-7	28
P54750-8	26
P54750-9	25
Q01064	29
Q01064-2	29
O76074	54
O76074-2	52
P51160	58
O43924	5
O76083	34
O76083-2	29
O76083-3	25
O76083-4	26
O76083-5	30
O76083-6	26
O76083-7	20
O76083-8	28
O76083-9	23
O76083-10	19
O76083-11	24
O76083-12	28
O76083-13	30
